15:24:38.478  [CallModal] 🔍 Our callId: call-1757402672269-6ckjr2yah Event callId: call-1757402672269-6ckjr2yah
15:24:38.478  [CallModal] 🔍 Our user ID: cmeifml0h001okung0i95m8s6
15:24:38.478  [CallModal] 🔍 Current call state: dialing
15:24:38.478  [CallModal] 🔍 Current participant states: Object
15:24:38.478  [CallModal] ✅ Processing REMOTE stream ready event
15:24:38.478  [CallModal] 🆔 Our session ID: cmeifml0h001okung0i95m8s6
15:24:38.478  [CallModal] 🆔 Remote participant ID: cmeifn5qp002dkunge64m0xss
15:24:38.478  [CallModal] 🔍 Stream data: Object
15:24:38.478  [CallModal] 🚀 INITIATING PEER CONNECTION for remote participant: cmeifn5qp002dkunge64m0xss
15:24:38.478  [CallModal] 🚀 WebRTC service available: true
15:24:38.478  [CallModal] 🎥 Processing webrtc_stream_ready for REMOTE participant: cmeifn5qp002dkunge64m0xss
15:24:38.478  [CallModal] 🔗 Active peer connections: Array(0)
15:24:38.478  [CallModal] 🔗 Has connection to cmeifn5qp002dkunge64m0xss : false
15:24:38.478  [CallModal] 🚀 Creating peer connection to cmeifn5qp002dkunge64m0xss
15:24:38.478  [WebRTC] 📞 Safe creating offer for participant: cmeifn5qp002dkunge64m0xss
15:24:38.478  [WebRTC] ⏳ Waiting for local stream to be ready...
15:24:38.478  [WebRTC] 🔍 hasLocalStream: Object
15:24:38.478  [WebRTC] ✅ Local stream is ready!
15:24:38.478  [CallModal] 🔍 WebRTC stream ready for participant: cmeifn5qp002dkunge64m0xss
15:24:38.478  [CallModal] 🔍 Our callId: call-1757402672269-6ckjr2yah Event callId: call-1757402672269-6ckjr2yah
15:24:38.478  [CallModal] 🔍 Our user ID: cmeifml0h001okung0i95m8s6
15:24:38.478  [CallModal] 🔍 Current call state: dialing
15:24:38.478  [CallModal] 🔍 Current participant states: Object
15:24:38.478  [CallModal] ✅ Processing REMOTE stream ready event
15:24:38.478  [CallModal] 🆔 Our session ID: cmeifml0h001okung0i95m8s6
15:24:38.478  [CallModal] 🆔 Remote participant ID: cmeifn5qp002dkunge64m0xss
15:24:38.478  [CallModal] 🔍 Stream data: Object
15:24:38.478  [CallModal] 🚀 INITIATING PEER CONNECTION for remote participant: cmeifn5qp002dkunge64m0xss
15:24:38.478  [CallModal] 🚀 WebRTC service available: true
15:24:38.478  [CallModal] 🎥 Processing webrtc_stream_ready for REMOTE participant: cmeifn5qp002dkunge64m0xss
15:24:38.478  [CallModal] 🔗 Active peer connections: Array(0)
15:24:38.478  [CallModal] 🔗 Has connection to cmeifn5qp002dkunge64m0xss : false
15:24:38.478  [CallModal] 🚀 Creating peer connection to cmeifn5qp002dkunge64m0xss
15:24:38.478  [WebRTC] 📞 Safe creating offer for participant: cmeifn5qp002dkunge64m0xss
15:24:38.478  [WebRTC] ⏳ Waiting for local stream to be ready...
15:24:38.478  [WebRTC] 🔍 hasLocalStream: Object
15:24:38.478  [WebRTC] ✅ Local stream is ready!
15:24:38.478  [WebRTC] Received answer: Object
15:24:38.479  [WebRTC] Processing answer from: cmeifn5qp002dkunge64m0xss
15:24:38.479  [WebRTC] Current signaling state: have-local-offer
15:24:38.479  [WebRTC] Setting remote description from answer
15:24:38.480  [WebRTC] Creating peer connection for: cmeifn5qp002dkunge64m0xss
15:24:38.480  [WebRTC] ⚠️ Peer connection already exists for: cmeifn5qp002dkunge64m0xss Object
15:24:38.480  [WebRTC] ✅ Reusing healthy existing connection for: cmeifn5qp002dkunge64m0xss
15:24:38.480  [WebRTC] Creating peer connection for: cmeifn5qp002dkunge64m0xss
15:24:38.480  [WebRTC] ⚠️ Peer connection already exists for: cmeifn5qp002dkunge64m0xss Object
15:24:38.480  [WebRTC] ✅ Reusing healthy existing connection for: cmeifn5qp002dkunge64m0xss
15:24:38.480  [WebRTC] Creating peer connection for: cmeifn5qp002dkunge64m0xss
15:24:38.480  [WebRTC] ⚠️ Peer connection already exists for: cmeifn5qp002dkunge64m0xss Object
15:24:38.480  [WebRTC] ✅ Reusing healthy existing connection for: cmeifn5qp002dkunge64m0xss
15:24:38.547  [VoiceActivity] Effect triggered: Object
15:24:38.547  [VoiceActivity] No stream provided, cleaning up
15:24:38.547  [VoiceActivity] Effect triggered: Object
15:24:38.547  [VoiceActivity] Initializing for stream: 8e685cff-6da0-4dfd-be92-d076abf9372f with 1 audio tracks
15:24:38.548  [CallModal] Updated peer connections for performance monitoring: 2
15:24:38.548  [CallModal] Peer connection participants: Array(2)
15:24:38.548  [VoiceActivity] Effect triggered: Object
15:24:38.548  [VoiceActivity] No stream provided, cleaning up
15:24:38.548  [VoiceActivity] Effect triggered: Object
15:24:38.548  [VoiceActivity] Initializing for stream: 8e685cff-6da0-4dfd-be92-d076abf9372f with 1 audio tracks
15:24:38.549  [WebRTC] Post-answer states for cmeifn5qp002dkunge64m0xss
15:24:38.549  [WebRTC]   Connection state: connecting
15:24:38.549  [WebRTC]   Signaling state: have-local-offer
15:24:38.549  [WebRTC] Remote description set, applying any buffered ICE candidates
15:24:38.549  [WebRTC] Remote description set successfully for: cmeifn5qp002dkunge64m0xss
15:24:38.549  [WebRTC] Connection state: connecting
15:24:38.550  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.550  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.551  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.551  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.552  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.552  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.553  [WebRTC] 📞 RECEIVED OFFER from: cmeifn5qp002dkunge64m0xss
15:24:38.553  [WebRTC] Call ID check: Object
15:24:38.553  [WebRTC] ✅ Processing offer from: cmeifn5qp002dkunge64m0xss
15:24:38.553  [WebRTC] Creating peer connection for: cmeifn5qp002dkunge64m0xss
15:24:38.553  [WebRTC] ⚠️ Peer connection already exists for: cmeifn5qp002dkunge64m0xss Object
15:24:38.553  [WebRTC] ✅ Reusing healthy existing connection for: cmeifn5qp002dkunge64m0xss
15:24:38.553  [WebRTC] Local stream ready with tracks: 1
15:24:38.553  [WebRTC] 🔍 Peer connection senders before answer: 2
15:24:38.553  [WebRTC]   Sender 0: Object
15:24:38.553  [WebRTC]   Sender 1: Object
15:24:38.553  [WebRTC] Setting remote description from offer...
15:24:38.554  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
15:24:38.555  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
15:24:38.555  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
15:24:38.555  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
15:24:38.555  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
15:24:38.555  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
15:24:38.555  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
15:24:38.555  [CallModal] Rendered - voice call opened
15:24:38.555  [CallModal] Rendered - voice call opened
15:24:38.555  [VoiceParticipant] Zber Samolde voice activity debug: Object
15:24:38.555  [VoiceParticipant] Zber Samolde voice activity debug: Object
15:24:38.556  [VoiceParticipant] Tester2 voice activity debug: Object
15:24:38.556  [VoiceParticipant] Tester2 voice activity debug: Object
15:24:38.557  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
15:24:38.557  [CallModal] Stream details: Object
15:24:38.557  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
15:24:38.557  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
15:24:38.558  [VoiceActivity] Effect triggered: Object
15:24:38.558  [VoiceActivity] No stream provided, cleaning up
15:24:38.558  [VoiceActivity] Effect triggered: Object
15:24:38.558  [VoiceActivity] Initializing for stream: 8e685cff-6da0-4dfd-be92-d076abf9372f with 1 audio tracks
15:24:38.558  [useCallPerformance] Connection states: Array(2)
15:24:38.558  [useCallPerformance] Starting monitoring for 2 valid connections
15:24:38.559  [VoiceActivity] Effect triggered: Object
15:24:38.559  [VoiceActivity] No stream provided, cleaning up
15:24:38.559  [VoiceActivity] Effect triggered: Object
15:24:38.559  [VoiceActivity] Initializing for stream: 8e685cff-6da0-4dfd-be92-d076abf9372f with 1 audio tracks
15:24:38.561  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.561  [CallModal] ✅ Peer connection offer created successfully
15:24:38.561  [CallModal] Retrieved remote stream for cmeifn5qp002dkunge64m0xss : true
15:24:38.561  [CallModal] Remote stream tracks: Array(1)
15:24:38.561  [CallModal] ✅ Remote stream added to state for VideoGrid
15:24:38.562  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.562  [CallModal] ✅ Peer connection offer created successfully
15:24:38.562  [CallModal] Retrieved remote stream for cmeifn5qp002dkunge64m0xss : true
15:24:38.562  [CallModal] Remote stream tracks: Array(1)
15:24:38.562  [CallModal] ✅ Remote stream added to state for VideoGrid
15:24:38.562  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.563  [CallModal] ✅ Peer connection offer created successfully
15:24:38.563  [CallModal] Retrieved remote stream for cmeifn5qp002dkunge64m0xss : true
15:24:38.563  [CallModal] Remote stream tracks: Array(1)
15:24:38.563  [CallModal] ✅ Remote stream added to state for VideoGrid
15:24:38.733  [WebRTC] Remote description set, applying any buffered ICE candidates
15:24:38.733  [WebRTC] Creating answer with ultra-low-latency options...
15:24:38.737  [useCallPerformance] Network metrics: Object
15:24:38.738  [CallModal] Rendered - voice call opened
15:24:38.738  [CallModal] Updated remote streams map, now has: Array(1)
15:24:38.738  [CallModal] Updated remote streams map, now has: Array(1)
15:24:38.738  [CallModal] Updated remote streams map, now has: Array(1)
15:24:38.738  [CallModal] Updated remote streams map, now has: Array(1)
15:24:38.738  [CallModal] Updated remote streams map, now has: Array(1)
15:24:38.738  [CallModal] Updated remote streams map, now has: Array(1)
15:24:38.738  [CallModal] Rendered - voice call opened
15:24:38.739  [VoiceParticipant] Zber Samolde voice activity debug: Object
15:24:38.739  [VoiceParticipant] Zber Samolde voice activity debug: Object
15:24:38.740  [VoiceParticipant] Tester2 voice activity debug: Object
15:24:38.740  [VoiceParticipant] Tester2 voice activity debug: Object
15:24:38.741  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
15:24:38.741  [CallModal] Stream details: Object
15:24:38.741  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
15:24:38.742  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
15:24:38.743  [VoiceActivity] Effect triggered: Object
15:24:38.743  [VoiceActivity] No stream provided, cleaning up
15:24:38.743  [VoiceActivity] Effect triggered: Object
15:24:38.743  [VoiceActivity] Initializing for stream: 8e685cff-6da0-4dfd-be92-d076abf9372f with 1 audio tracks
15:24:38.744  [CallModal] Updated peer connections for performance monitoring: 2
15:24:38.744  [CallModal] Peer connection participants: Array(2)
15:24:38.744  [VoiceActivity] Effect triggered: Object
15:24:38.744  [VoiceActivity] No stream provided, cleaning up
15:24:38.744  [VoiceActivity] Effect triggered: Object
15:24:38.744  [VoiceActivity] Initializing for stream: 8e685cff-6da0-4dfd-be92-d076abf9372f with 1 audio tracks
