09:44:01.055  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.055  [CallModal] ✅ Audio playing after retry for participant cmeifn5qp002dkunge64m0xss
09:44:01.258  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:44:01.258  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:44:01.258  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:44:01.258  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
09:44:01.258  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:44:01.258  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:44:01.258  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:44:01.259  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
09:44:01.259  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.259  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.259  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.259  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.259  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.259  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.259  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.259  [CallModal] Rendered - voice call opened
09:44:01.260  [CallModal] Rendered - voice call opened
09:44:01.311  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.311  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.315  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.315  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.345  [CallModal] 🔍 Connection verification:
09:44:01.345  [CallModal] - Expected participants: Array(2)
09:44:01.345  [CallModal] - Active connections: Array(2)
09:44:01.345  [CallModal] ✅ All expected WebRTC connections are active
09:44:01.556  [CallModal] 🔍 Connection verification:
09:44:01.556  [CallModal] - Expected participants: Array(2)
09:44:01.556  [CallModal] - Active connections: Array(2)
09:44:01.556  [CallModal] ✅ All expected WebRTC connections are active
09:44:01.565  [CallModal] Updated peer connections for performance monitoring: 2
09:44:01.565  [CallModal] Peer connection participants: Array(2)
09:44:01.566  [CallModal] Rendered - voice call opened
09:44:01.566  [CallModal] Rendered - voice call opened
09:44:01.566  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:01.566  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:01.566  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.566  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.567  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:44:01.567  [CallModal] Stream details: Object
09:44:01.567  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:44:01.568  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:44:01.569  [VoiceActivity] Effect triggered: Object
09:44:01.569  [VoiceActivity] No stream provided, cleaning up
09:44:01.569  [VoiceActivity] Effect triggered: Object
09:44:01.569  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:01.569  [VoiceActivity] Volume analysis: Object
09:44:01.569  [useCallPerformance] Connection states: Array(2)
09:44:01.569  [useCallPerformance] Starting monitoring for 2 valid connections
09:44:01.569  [VoiceActivity] Effect triggered: Object
09:44:01.569  [VoiceActivity] No stream provided, cleaning up
09:44:01.569  [VoiceActivity] Effect triggered: Object
09:44:01.569  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:01.644  [useCallPerformance] Network metrics: Object
09:44:01.647  [CallModal] Audio loadeddata event for cmeifn5qp002dkunge64m0xss
09:44:01.647  [CallModal] Audio can play for cmeifn5qp002dkunge64m0xss
09:44:01.647  [CallModal] Audio canplay event for cmeifn5qp002dkunge64m0xss
09:44:01.647  [CallModal] Audio is playing for cmeifn5qp002dkunge64m0xss
09:44:01.647  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.647  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.647  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.647  [CallModal] 🔍 Connection verification:
09:44:01.647  [CallModal] - Expected participants: Array(2)
09:44:01.647  [CallModal] - Active connections: Array(2)
09:44:01.647  [CallModal] ✅ All expected WebRTC connections are active
09:44:01.647  [CallModal] Rendered - voice call opened
09:44:01.648  [CallModal] Rendered - voice call opened
09:44:01.648  [useCallPerformance] No valid network data yet, assuming good quality
09:44:01.649  [CallModal] Rendered - voice call opened
09:44:01.649  [CallModal] Rendered - voice call opened
09:44:01.649  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:01.649  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:01.649  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.649  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.650  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:44:01.650  [CallModal] Stream details: Object
09:44:01.650  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:44:01.650  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:44:01.651  [VoiceActivity] Effect triggered: Object
09:44:01.651  [VoiceActivity] No stream provided, cleaning up
09:44:01.651  [VoiceActivity] Effect triggered: Object
09:44:01.651  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:01.652  [VoiceActivity] Effect triggered: Object
09:44:01.652  [VoiceActivity] No stream provided, cleaning up
09:44:01.652  [VoiceActivity] Effect triggered: Object
